Year,Adult Mortality,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness 5-19 years,Income composition of resources,Schooling
7.600902460042082,4.919980933127395,2.0386196773679055,7.151389511025543,4.392730371564323,1.7917596358947079,3.988984065082793,2.6390574010438272,4.477336825841843,2.220289958844843,4.418840619844791,-2.3025750930440454,8.944977224560832,15.139251626076842,0.8329095577176182,-0.26918618091594954,2.7080502677688743
7.606884531716648,4.795790553861204,1.3584094146997308,5.613685248965536,4.553876902126857,-13.815510557964274,3.962716138755071,9.999994999180668e-07,4.564348201884503,1.4996232696411547,4.553876902126857,-2.3025750930440454,8.21198458287831,14.873967990637185,1.4109872176126714,-0.31197339890154,2.5416020722046997
7.6063873902699175,4.852030271732117,1.408545214553458,5.564506551288002,4.553876902126857,-13.815510557964274,3.9493188094396654,9.999994999180668e-07,4.564348201884503,1.3110321461610865,4.553876902126857,-2.3025750930440454,8.16819673344906,14.871765298753639,1.4109872176126714,-0.31608017523230725,2.5416020722046997
7.605890001550634,4.882801930162128,1.4422022294647783,5.413078964031574,4.543294792908302,0.6931476805598203,3.9357395515767117,9.999994999180668e-07,4.564348201884503,1.5173228428245162,4.543294792908302,-2.3025750930440454,8.076633920892762,14.872366735405725,1.4109872176126714,-0.32850267808411165,2.5095993436791817
7.605392365312695,4.919980933127395,1.3762442777916097,5.304227602146429,4.532599503905944,-13.815510557964274,1.7404663502790856,9.999994999180668e-07,4.543294792908302,1.5151274527430547,4.532599503905944,-2.3025750930440454,8.00430962887944,14.876276974618769,1.4109872176126714,-0.3215822448180687,2.4765384841510936
7.601901960374667,4.897839807413598,1.0508219744820497,4.046171045911291,4.510859517505861,3.688879479113936,3.867025660417912,9.999994999180668e-07,4.564348201884503,1.686399138755397,4.543294792908302,-2.3025750930440454,6.66346686748007,12.718587841168413,1.4350847633845325,-0.43850341179996943,2.3795462267227623
7.600902460042082,4.955827064643514,1.0647110818199552,3.4890943797902567,4.189654757177941,2.7080502677688743,3.852273022253794,9.999994999180668e-07,4.564348201884503,1.8325816237482973,4.532599503905944,-2.3025750930440454,6.434133510076104,12.820144150692823,1.4586152552576295,-0.4478492596605998,2.415913867586759
7.607878073775032,1.7917596358947079,2.27315638528984,7.151389511025543,4.510859517505861,5.393627550897816,4.1911687619862334,9.999994999180668e-07,4.521788587918605,2.2428351947453784,4.521788587918605,-2.3025750930440454,9.733547763562223,14.66851808712598,0.18232239012694063,-0.06613873412904725,2.970414516851751
7.607381426136563,4.1108738805667535,2.2894999547625074,7.151389511025543,4.510859517505861,5.062595039356081,4.182050157908382,9.999994999180668e-07,4.510859517505861,2.2364453973271017,4.510859517505861,-2.3025750930440454,9.733547763562223,16.95609410559468,0.18232239012694063,-0.06934900632400633,2.970414516851751
7.606884531716648,4.1108738805667535,2.3055807016747365,7.151389511025543,4.510859517505861,5.293304829749618,4.174387285280252,9.999994999180668e-07,4.521788587918605,2.2364453973271017,4.521788587918605,-2.3025750930440454,9.733547763562223,16.939119378096137,0.18232239012694063,-0.07256961756659625,2.970414516851751
7.608374474877062,4.174387285280252,1.5163899384369495,-13.815510557964274,4.532599503905944,5.393627550897816,4.053522585062956,-13.815510557964274,4.532599503905944,1.782720095474845,4.532599503905944,-2.3025750930440454,9.733547763562223,15.971122203071575,1.3862946111198593,-0.11428802532652285,2.7663191721192657
7.607878073775032,4.189654757177941,2.386926333339557,7.151389511025543,4.584967488874653,4.762173943344765,4.0448041341750995,-13.815510557964274,4.584967488874653,2.4168063262901307,4.584967488874653,-2.3025750930440454,9.733547763562223,15.960455974989951,1.3350013298902002,-0.11428802532652285,2.7663191721192657
7.607381426136563,4.219507719881989,2.386926333339557,4.506288777290138,4.553876902126857,-13.815510557964274,4.036009002876981,-13.815510557964274,4.553876902126857,2.410542324265741,4.553876902126857,-2.3025750930440454,6.318455047015071,15.953147302221828,1.3350013298902002,-0.11990916927747713,2.7536607760485277
7.6063873902699175,4.290459454847021,2.386926333339557,7.151389511025543,4.488636380968095,4.219507719881989,4.01998016488656,-13.815510557964274,4.488636380968095,0.6626884885390214,4.488636380968095,-2.3025750930440454,9.733547763562223,15.94274688763874,1.3083330899204126,-0.12783223514689415,2.7536607760485277
7.605890001550634,4.317488126869644,2.386926333339557,7.151389511025543,4.454347307881415,3.9512437378121965,4.010962971398992,-13.815510557964274,4.454347307881415,2.41323170260662,4.454347307881415,-2.3025750930440454,9.733547763562223,13.636795290685606,1.2809341232398035,-0.13696470828482413,2.7343675743546463
7.605392365312695,4.3438054348406965,2.386926333339557,7.151389511025543,4.418840619844791,3.8918203185187896,4.001863727709471,-13.815510557964274,4.418840619844791,2.4150206116893345,4.418840619844791,-2.3025750930440454,9.733547763562223,15.936972136225418,1.2809341232398035,-0.13926091790888084,2.7278528937578645
7.6048944813096275,4.330733353444225,2.386926333339557,7.151389511025543,4.418840619844791,5.393627550897816,3.992680926895785,-13.815510557964274,4.418840619844791,0.47000425424554026,4.418840619844791,-2.3025750930440454,9.733547763562223,15.934352604326353,1.2809341232398035,-0.1461813527713438,2.714694810046042
7.6043963492945945,2.079441666679828,2.386926333339557,7.151389511025543,4.442651268255022,2.9957323235539897,3.9834130201367928,-13.815510557964274,4.442651268255022,0.336472950906672,4.442651268255022,-2.3025750930440454,9.733547763562223,15.93122218994974,1.2809341232398035,-0.15082172694456197,2.721295493641702
7.603897969020386,4.394449167018117,2.386926333339557,4.24748036409204,4.418840619844791,3.13549425940741,3.974058415144591,-13.815510557964274,4.418840619844791,0.30010533319080446,4.418840619844791,-2.3025750930440454,6.0958101726890535,15.927980724596885,1.2809341232398035,-0.1578229142340654,2.7080502677688743
7.603399340239423,4.442651268255022,2.386926333339557,7.151389511025543,4.454347307881415,2.1972246884473243,3.9646154745226485,-13.815510557964274,4.454347307881415,0.4252683889989017,4.454347307881415,-2.3025750930440454,9.733547763562223,15.9230327468459,1.2809341232398035,-0.16487346394564625,2.7013612800655054
7.602900462703757,4.454347307881415,2.386926333339557,7.151389511025543,4.418840619844791,2.7080502677688743,3.955082514045681,-13.815510557964274,4.418840619844791,0.44468646228688125,4.418840619844791,-2.3025750930440454,9.733547763562223,15.916220074362904,1.2809341232398035,-0.17316242994925385,2.687847561811899
7.6024013361650695,4.477336825841843,2.386926333339557,6.223430812566417,4.418840619844791,4.499809681441376,3.945457800856743,-13.815510557964274,4.430816810748075,0.39204276345147104,4.430816810748075,-2.3025750930440454,8.074940284529056,15.910015943089563,1.2809341232398035,-0.17793001375024523,2.687847561811899
7.601901960374667,2.1972246884473243,2.386926333339557,7.151389511025543,4.394449167018117,-13.815510557964274,3.9357395515767117,-13.815510557964274,4.406719259459375,0.23901768787176467,4.418840619844791,-2.3025750930440454,9.733547763562223,13.689898580967137,1.2809341232398035,-0.16605340369323532,2.778819334102217
